;Kd2;Alpha
1203;0.0006446461918573733;2204.665435415368
1204;0.0004848800215952677;1504.3845026036001
1205;0.0002816088665384078;984.66252818228
1206;0.0003938641653380247;1260.8410308564596
1207;0.000388989196542976;1320.3486028735438
1208;0.0002818129576404907;1009.6195123236607
1209;0.0009256825006942011;3210.279135899047
1210;0.0004021035785292405;1236.2323855646878
1211;0.0002678328047031843;988.2760901139105
1212;0.00036355776229580463;1203.872285960076
1213;0.0002743310202194021;979.6405117892257
1214;0.0006404677566275328;2117.250267066262
1215;0.00043318513266034586;1469.3351849856986
1216;0.00040524491040246405;1438.5314151286038
1217;0.0006915633849126633;2385.4473658117768
1218;0.0002535361586850068;910.4829944149747
1219;0.006695783711401002;20272.74121049809
1220;0.0003990009295386511;1341.1049990402187
1221;0.0003106245844501382;1077.811820779356
1222;0.00029691410652274723;954.3677537416888
1223;0.0007093102555417918;2378.786546140101
1224;0.00035584485220255447;1248.1423852953744
1225;0.3126631198298338;1013002.505914508
1226;0.0003287128014716441;1116.985689990469
1227;0.0004761616143350996;1629.2469750526045
1228;0.0003353466738987313;1169.4423998332843
1229;0.000300544397108171;1077.765448051807
1230;0.00021105285358913588;829.534942692285
1231;0.00037379580379812773;1322.7780833787292
1232;0.0020192146624331514;6681.903125530063
1233;0.0005966199693755406;1994.7827899658973
1234;0.00023045945709635265;888.9411451015154
1235;0.0005511324785776968;1924.3356061180468
1236;0.0008171676934002948;2604.7287240734568
1237;0.0004309251998928161;1461.0477026828394
1238;0.000289829649396569;1054.2440296406526
1239;0.0004746037711435306;1611.4372630887942
1240;0.0005042482244624374;1605.6490947345474
1241;0.0002764748597371185;986.1716341624033
1242;0.0020691715460658916;6858.70067702114
1243;0.0014719374405048244;4629.313384717075
1244;0.0008128916234905387;2909.751605205507
1245;0.00030136174110067073;919.9851553385258
1246;0.0006759336998199482;2167.1730916204087
1247;0.0004511455317410715;1526.7378766467332
1248;0.0007361601165632414;2472.2690512115423
1249;0.00031851993768880444;1011.2905379635399
1250;0.0005187866283141236;1750.9678294161235
1251;0.0004285355098258141;1451.4907271986467
1252;0.000439506968756898;1484.4907641725965
1253;0.0002761032358647735;1039.9354403544198
1254;0.00043683024481012;1376.060372303632
1255;0.0012847820562065034;4209.3634157655315
1256;0.00028472949483270373;1030.3548858013569
1257;0.0005864430198742737;1917.133016843608
1258;0.0003114332128997055;1048.043454049329
1259;0.0002512198235910408;943.6147311056941
1260;0.00028726519012012936;1019.2746958193727
1261;0.0005500777139226074;1751.8127275363643
1262;0.00030134756696660863;1141.6087082164943
1263;0.00029007250195370603;963.250537720834
1264;0.010282573187694951;36206.61284288944
1265;0.0003705508790061297;1333.6175447329192
1266;0.0005347220594216003;1779.1131396219641
1267;0.0003551449342024006;1237.6217619015033
1268;0.0002952683568146537;1001.4011964327291
1269;0.0006789416767659282;2065.0961277461934
1270;0.0004460085656425707;1674.8860120991353
1271;0.4037294363417955;1384167.1648061806
1272;0.00031326760801639417;1031.527307485942
1273;0.000788977409225527;2655.766163572741
1274;0.0002756478411114214;956.2929949096366
1275;0.0005279645221385127;1750.4717031836508
1276;0.0005821495563893335;1942.1459319892676
1277;0.00025921465706314235;994.0791649733159
1278;0.0002868324681175681;998.0190705118786
1279;0.00026662776923902493;984.4775215043975
1280;0.0003937787960630456;1361.8122604260072
1281;0.0006233256997646732;1996.43434917868
1282;0.0001953074656689291;774.9802254113757
1283;0.0002509088629318666;965.710696308176
1284;0.0009645604806511624;3560.2525383942307
1285;0.00043450009362573584;1340.83415087736
1286;0.00024361501831244846;901.0289305826589
1287;0.0006332126444686167;2232.950933127365
